"id","amikacin","capreomycin","ciprofloxacin","ethambutol","ethionamide","isoniazid","kanamycin","moxifloxacin","ofloxacin","pyrazinamide","rifampicin","streptomycin"
"SRR671830",NA,"0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"ERR552236","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR760735",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR190357",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR760737",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR161132",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161133",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161130",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161131",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161136",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR161137",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR161134",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR552623","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR190354",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161138",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR161139",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR552629","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR037525",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037524",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037527",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037526",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR552408","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR037520",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR037523",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037522",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR176626",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176627",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176624",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR176625",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176622",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176623",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176620",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176621",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR221527",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0","0"
"ERR190355",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR1034797",NA,"0","0","0",NA,"0",NA,NA,NA,NA,"1","0"
"ERR1034796",NA,"0","0","1",NA,"0",NA,NA,NA,NA,"1","0"
"ERR1034795",NA,"0","0","0",NA,"0",NA,NA,NA,NA,"1","0"
"ERR1034914",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA
"ERR1034794",NA,"0","0","0",NA,"1",NA,NA,NA,NA,"0","0"
"ERR171164",NA,NA,NA,"0",NA,"0",NA,"0",NA,"0","0",NA
"ERR171165",NA,NA,NA,"0",NA,"0",NA,"0",NA,"0","0",NA
"ERR171160",NA,NA,NA,"0",NA,"0",NA,"0",NA,"0","0",NA
"ERR171161",NA,NA,NA,"0",NA,"0",NA,"0",NA,"0","0",NA
"ERR171162",NA,NA,NA,"0",NA,"0",NA,"0",NA,"0","0",NA
"ERR171163",NA,NA,NA,"0",NA,"0",NA,"0",NA,"0","0",NA
"ERR552714","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR212098",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212099",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760753",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR221528",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR221529",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176752",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","1"
"ERR176753",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176750",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176756",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176757",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176754",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176755",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176758",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176759",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR760803",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760802",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760801",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760800",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR1034690",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"ERR760877",NA,NA,NA,"1",NA,"1",NA,NA,NA,"1","1",NA
"ERR190350",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"SRR671738",NA,"0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR671739",NA,"0",NA,"1","0","1","0",NA,"0",NA,"1","1"
"SRR671736",NA,"0",NA,"0","1","1","0",NA,"0",NA,"1","1"
"SRR671737",NA,"0",NA,"1","0","1","0",NA,"0",NA,"1","0"
"SRR671734",NA,"0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR671735",NA,"0",NA,"0","1","1","0",NA,"0",NA,"1","0"
"SRR671732",NA,"0",NA,"1","0","1","0",NA,"0",NA,"1","0"
"SRR671733",NA,"0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR671730",NA,"0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"SRR671731",NA,"0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"ERR221586",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR221587",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR221584",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR221582",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR221580",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR221581",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR190351",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035049","0",NA,NA,"0","0","0",NA,NA,"0",NA,"1",NA
"ERR176576",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176577",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176574",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176575",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176572",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176573",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176570",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176571",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176578",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176579",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212069",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212068",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212063",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR221526",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR212060",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212067",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212066",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212065",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212064",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR036210",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR036212",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR036213",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR036214",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR036216",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","1"
"ERR036217",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR036218",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR036219",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR1034821","1","1",NA,"1","1","1",NA,NA,"1","1","1","0"
"ERR553115","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR1035066","0",NA,NA,"0","0","1",NA,NA,"1",NA,"1",NA
"ERR553111","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR1035067","1",NA,NA,NA,"0","0",NA,NA,"0",NA,"1",NA
"ERR1034820","0","0",NA,NA,"0",NA,"0",NA,"0",NA,NA,NA
"ERR1035064",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"1",NA
"ERR181725",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181724",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181727",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","1"
"ERR181726",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181721",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181720",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181723",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181722",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035062",NA,NA,NA,"0","0","1",NA,NA,NA,NA,"0","0"
"ERR181729",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181728",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035063",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA
"ERR1035060",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"0",NA
"ERR1034823","1","1",NA,NA,"1",NA,"1",NA,"1",NA,NA,NA
"ERR1035061",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR1035142",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR216907",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035068","0",NA,NA,"0","0","1",NA,NA,"1",NA,"1",NA
"ERR1035069","1",NA,NA,"0","0","1",NA,NA,"1",NA,"1",NA
"ERR760797",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR176613",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176612",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR216903",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA
"ERR176611",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245737",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245736",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245735",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176610",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245733",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","1"
"ERR245732",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245731",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245730",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037532",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR245739",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037533",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037530",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR216908",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037531",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR216909",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760924",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR245828",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760925",NA,NA,NA,"1",NA,"1","1",NA,"1","1","1",NA
"ERR760795",NA,NA,NA,"1",NA,"1","1",NA,"1","1","1",NA
"ERR190369",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR190368",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA
"ERR760754",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR1034759",NA,"0","0","0",NA,"1",NA,NA,NA,NA,"0","0"
"ERR1034758",NA,"0","0","0",NA,"1",NA,NA,NA,NA,"0","0"
"ERR182005",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR182004",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR182007",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR182006",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR182001",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR182000",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035338","0","0",NA,"0",NA,"1","0",NA,"0",NA,"1","1"
"ERR1035339","0","0",NA,"0",NA,"1","0",NA,"0",NA,"1","0"
"ERR1035336","0","0",NA,"0",NA,"1","0",NA,"0",NA,"1","0"
"ERR1035337","0","0",NA,"1",NA,"1","0",NA,"0",NA,"1","1"
"ERR1035334","0","1",NA,"0",NA,"1","0",NA,"0",NA,"1","0"
"ERR1035335","0","0",NA,"0",NA,"1","0",NA,"0",NA,"1","0"
"ERR1035332","0","0",NA,"1",NA,"1","0",NA,"1",NA,"1","0"
"ERR1035333","0","0",NA,"1",NA,"1","0",NA,"1",NA,"1","1"
"ERR1035330","0","0",NA,"0",NA,"1","0",NA,"0",NA,"1","1"
"ERR1035331","0","0",NA,"1",NA,"1","0",NA,"1",NA,"1","0"
"ERR1035168",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR190349",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760793",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR1034829","0","0",NA,NA,"1",NA,NA,NA,"1",NA,NA,NA
"ERR1034828","0","0",NA,NA,"1",NA,"0",NA,"0",NA,NA,NA
"ERR181929",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181928",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181923",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181922",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181921",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR181920",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA
"ERR181927",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181926",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181925",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181924",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR190348",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760792",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR161032",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161031",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161030",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161036",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161035",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161038",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035242","0","0",NA,"1","1","1","0","0","0","1","1","1"
"ERR1035243","0","0",NA,"0","1","1","0","0","0","1","1","0"
"ERR1035240","1","1",NA,"1","1","1",NA,"1","1","1","1","1"
"ERR1035241",NA,NA,NA,"0",NA,"1",NA,NA,NA,"1","1","1"
"ERR1035246","0","1",NA,"0","1","1","0","0","0","0","1","1"
"ERR1035247","1","1",NA,"1","1","1",NA,"0","0","1","1","1"
"ERR1035244","0","1",NA,"1","1","1","0","0","0","1","1","0"
"ERR1035245","1","1",NA,"1","1","1",NA,"0","0","1","1","1"
"ERR1035248",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR1035249",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR757168",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR757169",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR757179",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760790",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR190345",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA
"ERR760794",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR161107",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161106",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161105",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR161104",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161103",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161102",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161101",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161100",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760748",NA,NA,NA,"1",NA,"1","1",NA,"1","1","1",NA
"ERR760749",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR161109",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR161108",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037536",NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA
"ERR037537",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037534",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037535",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176617",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176616",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","1","1"
"ERR176615",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176614",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR190344",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212039",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176619",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176618",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR760920",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760921",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR037538",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR037539",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR552360","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR552368","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR190347",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR040123",NA,NA,NA,"1",NA,"1",NA,NA,"0","1","1","0"
"ERR757150",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760764",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760783",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR176767",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760811",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR176765",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR176764",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR760814",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR176762",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176761",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR176760",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR212180",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212181",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176769",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176768",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1034685",NA,NA,NA,"1",NA,"1",NA,NA,NA,NA,"1",NA
"ERR1034684","0",NA,NA,"0",NA,"1",NA,NA,"0",NA,"1","1"
"ERR1034687",NA,NA,NA,"0",NA,"1",NA,NA,NA,NA,"1",NA
"ERR1034686",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR1034681","0",NA,NA,NA,NA,"1",NA,NA,"0",NA,"1",NA
"ERR1034680","0",NA,NA,"1",NA,"1",NA,NA,"0",NA,"1","1"
"ERR1034683","1",NA,NA,"0",NA,"1",NA,NA,"0",NA,"1","1"
"ERR1034682","0",NA,NA,"0",NA,"1",NA,NA,"0",NA,"1","0"
"ERR1034689",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR1034688",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0",NA
"ERR245782",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1035214","0","0",NA,"1","1","1",NA,"0","1","1","1","1"
"ERR1035217",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","0"
"ERR176819",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176818",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176549",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176548",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176811",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176810",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176813",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176812",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176815",NA,NA,NA,"0",NA,"0",NA,NA,NA,NA,"0","0"
"ERR176546",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176545",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR176544",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760822",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR1035213",NA,NA,NA,"0",NA,"1",NA,NA,NA,"0","0","1"
"ERR212078",NA,NA,NA,NA,NA,"1",NA,NA,NA,"0","0","0"
"ERR212079",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212075",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212077",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212070",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR552184","0","0",NA,"0","0","0","0","0","0","0","0","0"
"ERR212072",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR212073",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"SRR671826",NA,"1",NA,"1","1","1","0",NA,"0",NA,"1","0"
"SRR671827",NA,"0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"ERR190342",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"SRR671824",NA,"0",NA,"0","1","1","0",NA,"0",NA,"1","1"
"SRR671825",NA,"0",NA,"1","1","1","0",NA,"1",NA,"1","0"
"SRR671822",NA,"0",NA,"1","0","1","0",NA,"1",NA,"1","1"
"SRR671791",NA,"0",NA,"0","1","1","0",NA,"1",NA,"1","1"
"ERR760894",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"SRR671820",NA,"0",NA,"0","0","1","0",NA,"0",NA,"1","1"
"SRR671793",NA,"0",NA,"0","0","0","0",NA,"0",NA,"0","0"
"ERR760784",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760812",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR181736",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181737",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181734",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1034721",NA,NA,NA,NA,NA,"0",NA,NA,NA,"1","0",NA
"ERR181732",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181733",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181730",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181731",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR1034726",NA,"0","0","1",NA,"1",NA,NA,NA,NA,"0","0"
"ERR181738",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR181739",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA
"ERR760755",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"SRR058420",NA,NA,NA,"0",NA,"0",NA,NA,NA,"0","0","0"
"ERR760826",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
"ERR760818",NA,NA,NA,"1",NA,"1","1",NA,NA,"1","1",NA
